Voter_ID,State,Region,Age,Gender,Education_Level,Occupation,Income_Bracket,Polling_Station_Type,Party_Preference,Voted,Satisfaction_with_Government,Satisfaction_with_Local_Representative,Key_Issue,Is_First_Time_Voter,Predicted_Winner,Has_Voter_ID,Distance_to_Polling_Station_km,Time_Spent_in_Queue_minutes,Weather_on_Polling_Day,Social_Media_Influence,Voter_Satisfaction_Score
VOTER_16511,Bihar,North,27,Male,Primary,Teacher,High,Urban,Party C,Yes,5,5,Education,No,Party B,No,13.03,30,Cloudy,4,3.0
VOTER_16512,Maharashtra,Central,41,Male,Primary,Homemaker,Upper Middle,Urban,Party C,No,1,2,Corruption,Yes,Party B,Yes,7.73,93,Cloudy,3,3.2
VOTER_16513,Madhya Pradesh,North,76,Other,Primary,Business,High,Rural,Party B,No,2,4,Corruption,Yes,Party C,No,7.67,169,Cloudy,5,7.1
VOTER_16514,Andhra Pradesh,South,48,Other,Higher Secondary,Homemaker,Low,Urban,Party D,Yes,4,2,Women Safety,No,Party E,Yes,18.28,100,Cloudy,1,9.9
VOTER_16515,Rajasthan,Central,28,Male,Graduate,Teacher,High,Rural,Party E,Yes,4,3,Infrastructure,Yes,Party D,Yes,2.38,58,Rainy,2,3.9
VOTER_16516,Maharashtra,North,23,Male,Secondary,Student,Low,Urban,Party A,Yes,1,3,Agriculture,No,Party E,Yes,24.38,121,Rainy,4,2.8
VOTER_16517,Tamil Nadu,East,49,Male,Secondary,Business,High,Rural,Party B,No,1,1,Infrastructure,Yes,Party C,Yes,24.16,159,Rainy,3,4.2
VOTER_16518,Gujarat,South,56,Other,No Schooling,Doctor,Upper Middle,Rural,Party B,Yes,3,2,Agriculture,No,Party D,No,9.91,117,Sunny,1,4.3
VOTER_16519,Karnataka,West,65,Other,Post Graduate,Doctor,High,Rural,Party E,Yes,2,4,Agriculture,Yes,Party E,No,16.29,129,Rainy,3,5.5
VOTER_16520,Madhya Pradesh,West,30,Male,No Schooling,Unemployed,Upper Middle,Urban,Party D,No,5,5,Unemployment,Yes,Party E,Yes,22.69,78,Cloudy,2,7.7
VOTER_16521,Madhya Pradesh,North,76,Male,Primary,Business,Low,Urban,Party D,No,1,1,Healthcare,Yes,Party B,No,24.44,50,Sunny,2,1.1
VOTER_16522,West Bengal,North,84,Female,No Schooling,Homemaker,Upper Middle,Rural,Party B,Yes,2,4,Agriculture,Yes,Party D,Yes,6.71,165,Sunny,3,8.3
VOTER_16523,Madhya Pradesh,South,73,Male,No Schooling,Business,Upper Middle,Urban,Party D,No,1,2,Women Safety,Yes,Party B,Yes,1.59,158,Rainy,3,5.0
VOTER_16524,Madhya Pradesh,West,58,Other,Primary,Engineer,Middle,Urban,Party D,No,1,5,Corruption,No,Party C,Yes,12.2,169,Rainy,3,9.0
VOTER_16525,Andhra Pradesh,North,73,Other,Post Graduate,Student,Middle,Rural,Party B,Yes,4,4,Agriculture,No,Party C,Yes,0.8,142,Sunny,5,8.8
VOTER_16526,Rajasthan,East,52,Female,Primary,Laborer,Low,Rural,Party A,No,2,1,Healthcare,No,Party B,No,6.2,103,Cloudy,4,4.0
VOTER_16527,Maharashtra,East,55,Male,Post Graduate,Laborer,Middle,Urban,Party D,No,4,5,Education,No,Party D,Yes,6.54,155,Rainy,1,7.7
VOTER_16528,Madhya Pradesh,Central,84,Other,No Schooling,Student,Middle,Rural,Party C,Yes,4,2,Crime,No,Party C,Yes,18.94,88,Rainy,2,9.1
VOTER_16529,Maharashtra,Central,51,Male,Secondary,Homemaker,Upper Middle,Urban,Party D,Yes,2,5,Healthcare,No,Party D,Yes,21.05,167,Rainy,5,4.7
VOTER_16530,Madhya Pradesh,South,28,Female,Secondary,Retired,Upper Middle,Rural,Party D,Yes,4,2,Healthcare,Yes,Party A,No,2.06,145,Cloudy,5,4.6
VOTER_16531,Karnataka,North,44,Male,No Schooling,Doctor,High,Rural,Party E,Yes,3,3,Education,No,Party D,Yes,19.15,140,Sunny,4,9.1
VOTER_16532,Madhya Pradesh,South,65,Other,Higher Secondary,Laborer,Upper Middle,Rural,Party E,No,5,3,Crime,Yes,Party B,Yes,12.27,107,Sunny,3,5.6
VOTER_16533,Bihar,South,41,Other,Post Graduate,Homemaker,Upper Middle,Urban,Party A,Yes,5,2,Education,No,Party B,Yes,4.26,106,Sunny,4,3.0
VOTER_16534,Madhya Pradesh,East,35,Male,Post Graduate,Homemaker,Low,Rural,Party B,Yes,3,4,Crime,Yes,Party E,No,21.52,47,Sunny,1,7.2
VOTER_16535,Andhra Pradesh,North,44,Male,Graduate,Retired,Low,Urban,Party A,No,1,1,Infrastructure,No,Party E,No,6.85,104,Sunny,2,5.2
VOTER_16536,Uttar Pradesh,West,71,Male,Secondary,Doctor,High,Urban,Party D,Yes,4,3,Crime,No,Party A,No,1.35,60,Sunny,2,2.4
VOTER_16537,Andhra Pradesh,East,72,Female,No Schooling,Homemaker,High,Urban,Party B,No,5,4,Women Safety,Yes,Party B,Yes,13.91,11,Cloudy,3,6.2
VOTER_16538,Maharashtra,North,38,Female,Post Graduate,Laborer,Middle,Rural,Party B,Yes,2,5,Agriculture,Yes,Party C,Yes,12.76,148,Cloudy,1,2.2
VOTER_16539,Uttar Pradesh,West,76,Female,Primary,Teacher,Low,Rural,Party D,No,1,3,Women Safety,No,Party E,No,10.2,46,Sunny,3,8.5
VOTER_16540,Uttar Pradesh,West,51,Other,Graduate,Business,Low,Rural,Party A,Yes,5,4,Education,Yes,Party B,Yes,19.96,141,Cloudy,2,7.7
VOTER_16541,Uttar Pradesh,Central,75,Male,Secondary,Farmer,Upper Middle,Urban,Party A,No,4,1,Agriculture,No,Party E,No,24.73,54,Sunny,5,6.1
VOTER_16542,Tamil Nadu,West,65,Female,Higher Secondary,Retired,Middle,Urban,Party A,Yes,5,5,Infrastructure,No,Party A,No,2.25,111,Rainy,3,2.9
VOTER_16543,Rajasthan,East,71,Male,Graduate,Student,Middle,Urban,Party C,Yes,4,3,Unemployment,Yes,Party A,No,23.42,70,Cloudy,3,5.9
VOTER_16544,Madhya Pradesh,Central,35,Female,No Schooling,Teacher,High,Rural,Party A,Yes,1,3,Healthcare,Yes,Party C,Yes,18.6,50,Cloudy,4,10.0
VOTER_16545,West Bengal,South,20,Female,Higher Secondary,Laborer,Low,Urban,Party B,No,3,1,Corruption,No,Party A,No,19.17,112,Sunny,4,6.4
VOTER_16546,West Bengal,South,41,Other,Higher Secondary,Teacher,Low,Urban,Party C,Yes,4,2,Healthcare,Yes,Party C,No,11.87,135,Sunny,4,9.3
VOTER_16547,Rajasthan,West,18,Female,Graduate,Laborer,Low,Rural,Party A,No,4,3,Women Safety,Yes,Party E,Yes,14.47,150,Cloudy,5,10.0
VOTER_16548,West Bengal,West,23,Female,Secondary,Student,Upper Middle,Urban,Party E,No,1,2,Agriculture,No,Party A,Yes,8.82,169,Sunny,2,6.1
VOTER_16549,Madhya Pradesh,East,36,Other,Post Graduate,Doctor,Upper Middle,Rural,Party B,No,1,1,Education,Yes,Party E,Yes,12.88,152,Rainy,2,4.6
VOTER_16550,Tamil Nadu,West,60,Other,Primary,Engineer,Upper Middle,Rural,Party B,Yes,2,1,Crime,No,Party A,Yes,15.8,168,Cloudy,3,9.0
VOTER_16551,Madhya Pradesh,North,25,Male,No Schooling,Retired,Middle,Rural,Party D,Yes,1,4,Unemployment,Yes,Party A,Yes,24.44,35,Cloudy,5,6.7
VOTER_16552,Rajasthan,East,69,Other,Primary,Teacher,Low,Urban,Party B,No,5,3,Corruption,No,Party D,No,16.86,8,Rainy,1,8.7
VOTER_16553,Tamil Nadu,South,64,Male,No Schooling,Student,Middle,Rural,Party B,Yes,4,5,Education,Yes,Party A,Yes,21.94,173,Cloudy,2,8.9
VOTER_16554,Tamil Nadu,Central,45,Other,Post Graduate,Student,Upper Middle,Rural,Party E,No,3,5,Crime,No,Party E,Yes,19.33,165,Cloudy,5,2.9
VOTER_16555,Tamil Nadu,West,63,Other,Higher Secondary,Teacher,Middle,Urban,Party C,Yes,1,1,Crime,No,Party D,No,21.58,89,Cloudy,5,5.1
VOTER_16556,Bihar,West,21,Male,Higher Secondary,Doctor,Upper Middle,Urban,Party D,No,4,5,Infrastructure,No,Party B,Yes,2.97,167,Sunny,3,5.9
VOTER_16557,Tamil Nadu,Central,25,Other,No Schooling,Unemployed,Middle,Rural,Party B,No,3,5,Crime,Yes,Party B,No,23.75,30,Sunny,3,2.4
VOTER_16558,Gujarat,Central,78,Female,Higher Secondary,Student,High,Rural,Party A,No,2,5,Women Safety,No,Party D,No,16.5,121,Cloudy,5,5.3
VOTER_16559,Maharashtra,East,34,Female,Graduate,Business,Low,Urban,Party B,Yes,5,4,Healthcare,No,Party E,No,9.65,166,Rainy,1,1.0
VOTER_16560,Bihar,East,51,Other,Graduate,Business,Low,Urban,Party A,Yes,2,4,Agriculture,No,Party E,No,21.29,72,Rainy,3,8.4
VOTER_16561,Bihar,Central,37,Other,Post Graduate,Retired,Upper Middle,Rural,Party A,No,1,1,Education,No,Party D,No,5.62,126,Cloudy,3,8.8
VOTER_16562,Bihar,Central,51,Other,Primary,Teacher,Middle,Rural,Party B,No,5,5,Crime,No,Party A,Yes,14.65,143,Rainy,4,5.3
VOTER_16563,Tamil Nadu,West,60,Male,Secondary,Doctor,Middle,Rural,Party C,No,2,1,Education,No,Party C,No,13.33,145,Rainy,5,5.1
VOTER_16564,Maharashtra,West,27,Male,Secondary,Doctor,Low,Rural,Party A,Yes,4,1,Healthcare,No,Party C,No,14.33,41,Rainy,4,6.8
VOTER_16565,Gujarat,West,47,Female,Primary,Unemployed,Middle,Rural,Party E,No,1,1,Education,Yes,Party B,Yes,5.59,102,Sunny,3,4.8
VOTER_16566,Madhya Pradesh,North,42,Other,Primary,Laborer,Upper Middle,Urban,Party E,Yes,2,4,Corruption,No,Party C,No,7.33,42,Rainy,5,2.3
VOTER_16567,Bihar,North,74,Other,Graduate,Business,Low,Rural,Party D,Yes,5,4,Education,No,Party A,Yes,1.89,120,Sunny,1,9.1
VOTER_16568,Karnataka,South,80,Male,No Schooling,Laborer,Upper Middle,Rural,Party C,No,5,3,Agriculture,No,Party C,No,2.62,29,Rainy,2,8.1
VOTER_16569,Rajasthan,East,64,Female,Graduate,Retired,Low,Urban,Party D,Yes,3,5,Healthcare,Yes,Party D,Yes,15.56,148,Rainy,5,9.6
VOTER_16570,Madhya Pradesh,North,20,Male,Secondary,Doctor,Middle,Urban,Party C,No,5,2,Education,No,Party D,No,13.59,122,Rainy,5,4.1
VOTER_16571,Tamil Nadu,East,63,Male,Secondary,Engineer,Middle,Rural,Party B,No,5,4,Crime,Yes,Party B,No,15.38,93,Rainy,4,3.8
VOTER_16572,Uttar Pradesh,West,53,Female,Primary,Homemaker,Middle,Urban,Party A,No,1,2,Women Safety,No,Party C,No,15.08,114,Rainy,5,8.5
VOTER_16573,Tamil Nadu,Central,43,Other,Graduate,Homemaker,Upper Middle,Rural,Party E,No,5,5,Unemployment,No,Party D,No,23.15,125,Sunny,3,9.6
VOTER_16574,Andhra Pradesh,West,27,Female,Primary,Laborer,High,Rural,Party B,No,3,5,Agriculture,No,Party E,Yes,10.07,75,Rainy,3,7.3
VOTER_16575,Karnataka,Central,51,Male,Graduate,Student,Upper Middle,Rural,Party B,Yes,5,4,Education,No,Party C,No,10.76,77,Cloudy,4,6.0
VOTER_16576,Andhra Pradesh,Central,25,Female,Higher Secondary,Farmer,Low,Rural,Party C,No,3,2,Crime,No,Party B,Yes,19.2,151,Cloudy,1,7.4
VOTER_16577,Tamil Nadu,South,72,Male,Graduate,Doctor,Low,Urban,Party E,No,4,1,Education,Yes,Party D,No,20.34,151,Cloudy,1,2.9
VOTER_16578,West Bengal,East,27,Male,Higher Secondary,Teacher,Middle,Rural,Party C,Yes,3,1,Corruption,Yes,Party E,Yes,1.94,35,Rainy,3,1.8
VOTER_16579,Uttar Pradesh,Central,74,Other,Post Graduate,Business,Middle,Rural,Party A,No,1,4,Agriculture,Yes,Party C,No,23.44,132,Sunny,4,2.3
VOTER_16580,Gujarat,North,62,Male,Graduate,Teacher,High,Urban,Party C,Yes,2,2,Infrastructure,No,Party B,No,15.51,174,Sunny,4,1.6
VOTER_16581,Madhya Pradesh,North,67,Other,No Schooling,Student,High,Rural,Party B,No,2,4,Agriculture,No,Party E,Yes,10.97,50,Rainy,1,5.0
VOTER_16582,Uttar Pradesh,West,81,Female,Secondary,Teacher,High,Urban,Party D,No,4,1,Infrastructure,Yes,Party C,Yes,7.77,83,Rainy,4,5.3
VOTER_16583,Bihar,West,19,Female,Primary,Farmer,Middle,Rural,Party D,No,1,5,Agriculture,Yes,Party A,No,22.63,68,Cloudy,5,7.5
VOTER_16584,Andhra Pradesh,South,62,Other,No Schooling,Business,Middle,Rural,Party B,No,4,4,Unemployment,No,Party E,Yes,20.19,150,Rainy,1,7.1
VOTER_16585,Karnataka,South,79,Male,Secondary,Teacher,Upper Middle,Rural,Party B,No,4,1,Women Safety,Yes,Party E,Yes,24.41,139,Cloudy,3,3.7
VOTER_16586,Gujarat,West,31,Other,Higher Secondary,Teacher,Low,Urban,Party C,No,5,5,Unemployment,No,Party D,No,2.31,28,Sunny,4,8.3
VOTER_16587,Tamil Nadu,South,32,Male,Primary,Engineer,Upper Middle,Urban,Party C,No,5,4,Women Safety,No,Party B,Yes,9.09,71,Sunny,4,4.9
VOTER_16588,Maharashtra,Central,31,Other,Secondary,Teacher,Middle,Urban,Party A,Yes,1,4,Women Safety,No,Party C,Yes,5.02,6,Rainy,5,5.8
VOTER_16589,Tamil Nadu,West,48,Other,Primary,Teacher,High,Urban,Party A,No,2,1,Education,No,Party B,No,24.65,60,Cloudy,5,4.3
VOTER_16590,Madhya Pradesh,South,46,Female,No Schooling,Business,Middle,Rural,Party B,Yes,3,1,Healthcare,No,Party B,Yes,7.63,58,Cloudy,4,3.7
VOTER_16591,Rajasthan,North,44,Female,Post Graduate,Business,Low,Urban,Party E,No,5,5,Crime,Yes,Party B,No,8.79,80,Cloudy,3,5.6
VOTER_16592,Gujarat,South,26,Male,Secondary,Business,Upper Middle,Urban,Party C,No,1,3,Agriculture,Yes,Party B,Yes,10.14,67,Cloudy,5,4.4
VOTER_16593,Andhra Pradesh,West,37,Male,Primary,Business,Middle,Urban,Party A,Yes,1,5,Education,No,Party B,Yes,22.65,131,Cloudy,5,6.5
VOTER_16594,Andhra Pradesh,North,75,Other,Higher Secondary,Homemaker,Middle,Rural,Party B,Yes,2,4,Education,Yes,Party D,No,9.49,66,Rainy,3,6.1
VOTER_16595,Tamil Nadu,Central,66,Female,Higher Secondary,Laborer,Middle,Urban,Party B,No,1,4,Unemployment,Yes,Party E,Yes,23.83,66,Sunny,2,6.6
VOTER_16596,Madhya Pradesh,East,74,Other,Graduate,Farmer,Upper Middle,Rural,Party D,No,1,4,Agriculture,No,Party E,No,20.48,128,Cloudy,2,3.6
VOTER_16597,Bihar,South,33,Female,Graduate,Unemployed,Middle,Urban,Party B,No,2,1,Unemployment,No,Party E,Yes,8.24,102,Cloudy,2,8.9
VOTER_16598,Bihar,South,25,Male,Primary,Homemaker,Low,Urban,Party D,No,5,4,Agriculture,Yes,Party B,No,14.68,172,Cloudy,4,9.6
VOTER_16599,Madhya Pradesh,East,84,Male,Higher Secondary,Business,Upper Middle,Urban,Party C,Yes,2,4,Agriculture,No,Party A,Yes,20.23,73,Cloudy,3,3.7
VOTER_16600,West Bengal,East,36,Male,Secondary,Teacher,High,Urban,Party A,No,4,5,Unemployment,Yes,Party B,Yes,13.97,99,Cloudy,2,5.4
VOTER_16601,Maharashtra,West,84,Other,Post Graduate,Engineer,Low,Rural,Party A,No,5,1,Education,No,Party B,No,20.81,51,Rainy,1,10.0
VOTER_16602,Maharashtra,Central,53,Female,Secondary,Teacher,Upper Middle,Rural,Party B,Yes,4,5,Education,No,Party D,Yes,5.3,67,Sunny,1,4.8
VOTER_16603,Bihar,West,77,Male,No Schooling,Business,Upper Middle,Rural,Party B,Yes,1,3,Healthcare,No,Party A,Yes,5.13,52,Rainy,5,1.1
VOTER_16604,Karnataka,North,53,Other,Graduate,Homemaker,Middle,Rural,Party E,No,4,5,Education,Yes,Party E,No,12.73,35,Cloudy,3,1.4
VOTER_16605,Madhya Pradesh,West,28,Male,Higher Secondary,Unemployed,High,Rural,Party D,No,2,5,Education,Yes,Party E,No,14.82,122,Sunny,4,8.5
VOTER_16606,Madhya Pradesh,East,68,Other,No Schooling,Unemployed,Upper Middle,Urban,Party B,Yes,2,3,Education,No,Party C,Yes,14.94,125,Sunny,4,1.7
VOTER_16607,Madhya Pradesh,Central,72,Other,Primary,Unemployed,Low,Rural,Party A,Yes,3,5,Unemployment,No,Party E,Yes,12.77,16,Cloudy,4,4.5
VOTER_16608,Maharashtra,West,71,Female,Graduate,Business,Upper Middle,Rural,Party C,No,1,4,Women Safety,Yes,Party E,Yes,14.4,59,Cloudy,3,9.3
VOTER_16609,Tamil Nadu,North,34,Female,Higher Secondary,Farmer,Low,Urban,Party E,Yes,2,4,Corruption,Yes,Party B,No,3.14,106,Rainy,3,4.7
VOTER_16610,Uttar Pradesh,East,79,Male,Higher Secondary,Student,Low,Urban,Party C,No,5,2,Corruption,No,Party B,No,7.48,57,Rainy,1,3.5
VOTER_16611,West Bengal,South,59,Female,Primary,Retired,Low,Rural,Party B,Yes,2,1,Corruption,No,Party E,Yes,8.54,140,Rainy,2,5.4
VOTER_16612,Karnataka,East,41,Other,Higher Secondary,Student,Low,Rural,Party D,Yes,5,4,Women Safety,Yes,Party C,Yes,20.95,43,Sunny,4,3.2
VOTER_16613,Gujarat,North,34,Male,No Schooling,Doctor,High,Rural,Party E,Yes,1,1,Crime,Yes,Party C,No,5.28,42,Cloudy,5,6.6
VOTER_16614,Tamil Nadu,West,65,Female,Graduate,Business,Middle,Urban,Party C,No,3,5,Corruption,Yes,Party C,No,0.72,94,Cloudy,2,6.3
VOTER_16615,Andhra Pradesh,West,24,Female,No Schooling,Laborer,High,Rural,Party C,No,3,2,Crime,No,Party C,No,22.38,46,Sunny,3,8.9
VOTER_16616,Tamil Nadu,West,31,Other,Post Graduate,Unemployed,Middle,Urban,Party B,Yes,4,4,Agriculture,No,Party C,No,0.88,137,Sunny,3,4.8
VOTER_16617,West Bengal,South,28,Male,Secondary,Business,Low,Urban,Party D,No,2,5,Crime,No,Party D,No,6.78,16,Rainy,3,10.0
VOTER_16618,Rajasthan,North,29,Male,Higher Secondary,Homemaker,High,Rural,Party C,Yes,1,2,Unemployment,No,Party A,Yes,9.49,77,Rainy,3,7.6
VOTER_16619,Madhya Pradesh,Central,22,Other,Higher Secondary,Teacher,High,Rural,Party E,Yes,4,5,Infrastructure,No,Party A,No,0.72,173,Sunny,1,3.0
VOTER_16620,Uttar Pradesh,South,22,Other,Higher Secondary,Business,Low,Rural,Party A,No,1,1,Healthcare,Yes,Party E,Yes,21.01,36,Rainy,3,3.3
VOTER_16621,Gujarat,East,37,Other,Primary,Student,Middle,Rural,Party A,Yes,1,5,Corruption,No,Party E,Yes,8.2,63,Sunny,3,3.2
VOTER_16622,Karnataka,North,71,Female,Secondary,Laborer,Middle,Urban,Party D,No,4,5,Healthcare,No,Party A,Yes,14.72,73,Sunny,2,2.2
VOTER_16623,Andhra Pradesh,North,72,Female,Secondary,Laborer,High,Rural,Party B,Yes,1,5,Unemployment,No,Party B,No,4.41,78,Cloudy,3,4.3
VOTER_16624,Uttar Pradesh,Central,75,Female,No Schooling,Teacher,Upper Middle,Rural,Party C,Yes,4,2,Healthcare,No,Party D,No,13.16,104,Rainy,3,1.4
VOTER_16625,Uttar Pradesh,North,47,Male,Higher Secondary,Engineer,High,Urban,Party D,No,2,5,Women Safety,No,Party A,Yes,11.43,84,Cloudy,4,7.5
VOTER_16626,Gujarat,East,41,Other,Primary,Laborer,Upper Middle,Rural,Party A,No,4,2,Unemployment,No,Party B,Yes,1.42,71,Rainy,2,10.0
VOTER_16627,Maharashtra,South,20,Other,No Schooling,Teacher,Middle,Rural,Party C,No,2,2,Women Safety,No,Party C,No,13.42,85,Rainy,4,4.2
VOTER_16628,West Bengal,East,65,Male,Higher Secondary,Laborer,Upper Middle,Rural,Party D,Yes,3,3,Unemployment,Yes,Party E,Yes,18.85,78,Sunny,2,9.7
VOTER_16629,Uttar Pradesh,East,39,Other,Post Graduate,Homemaker,Middle,Rural,Party E,Yes,4,5,Agriculture,Yes,Party A,No,14.73,175,Sunny,3,9.1
VOTER_16630,Andhra Pradesh,North,31,Other,Secondary,Unemployed,High,Urban,Party D,No,3,4,Corruption,No,Party B,Yes,23.46,78,Cloudy,3,4.6
VOTER_16631,Bihar,South,65,Female,Post Graduate,Teacher,High,Urban,Party C,Yes,4,2,Healthcare,Yes,Party E,No,2.8,136,Sunny,4,7.2
VOTER_16632,Tamil Nadu,Central,46,Male,Higher Secondary,Student,Middle,Urban,Party B,Yes,1,5,Crime,Yes,Party D,No,19.38,25,Cloudy,2,7.8
VOTER_16633,Bihar,East,67,Other,Higher Secondary,Business,Upper Middle,Rural,Party A,No,3,4,Corruption,Yes,Party A,Yes,17.1,113,Sunny,5,2.8
VOTER_16634,West Bengal,West,27,Male,Post Graduate,Doctor,Low,Rural,Party C,Yes,5,1,Infrastructure,Yes,Party E,Yes,6.18,65,Rainy,3,6.5
VOTER_16635,Gujarat,South,44,Female,Secondary,Student,Upper Middle,Urban,Party D,No,5,4,Infrastructure,Yes,Party A,No,3.75,138,Rainy,4,1.4
VOTER_16636,Bihar,North,45,Male,Higher Secondary,Laborer,Middle,Rural,Party C,Yes,5,2,Corruption,Yes,Party D,No,19.34,153,Rainy,1,9.0
VOTER_16637,Madhya Pradesh,East,26,Male,Secondary,Laborer,Upper Middle,Rural,Party D,Yes,3,2,Healthcare,Yes,Party A,Yes,14.99,72,Rainy,5,1.6
VOTER_16638,Karnataka,East,43,Other,No Schooling,Doctor,Low,Urban,Party A,No,2,2,Unemployment,Yes,Party C,Yes,23.2,24,Rainy,5,9.4
VOTER_16639,Madhya Pradesh,East,25,Other,Graduate,Student,Upper Middle,Rural,Party B,Yes,4,3,Infrastructure,No,Party B,No,24.89,111,Rainy,3,9.4
VOTER_16640,Rajasthan,East,19,Other,Secondary,Retired,Low,Urban,Party B,No,1,4,Crime,Yes,Party D,Yes,0.81,130,Cloudy,3,9.9
VOTER_16641,Andhra Pradesh,East,74,Female,No Schooling,Doctor,High,Rural,Party D,Yes,1,5,Agriculture,Yes,Party C,No,20.1,168,Cloudy,3,9.6
VOTER_16642,Tamil Nadu,East,69,Male,Primary,Laborer,High,Rural,Party B,Yes,3,5,Crime,No,Party E,Yes,16.41,90,Rainy,1,3.0
VOTER_16643,Karnataka,Central,75,Female,No Schooling,Student,Low,Urban,Party C,Yes,5,2,Unemployment,Yes,Party A,No,18.21,141,Rainy,5,4.7
VOTER_16644,Tamil Nadu,West,20,Male,Secondary,Engineer,Low,Urban,Party A,Yes,1,4,Unemployment,No,Party B,No,13.97,28,Cloudy,5,8.0
VOTER_16645,Rajasthan,Central,25,Male,Higher Secondary,Student,High,Rural,Party B,Yes,1,1,Healthcare,No,Party A,No,16.7,131,Sunny,3,6.9
VOTER_16646,Karnataka,Central,76,Female,Secondary,Retired,High,Rural,Party B,Yes,2,4,Women Safety,Yes,Party D,No,14.13,159,Sunny,5,5.2
VOTER_16647,Madhya Pradesh,East,19,Other,No Schooling,Doctor,Upper Middle,Rural,Party C,No,1,5,Women Safety,Yes,Party C,No,19.22,8,Sunny,5,7.0
VOTER_16648,Karnataka,East,79,Female,Post Graduate,Engineer,Middle,Urban,Party D,Yes,1,2,Corruption,No,Party C,Yes,1.33,79,Cloudy,2,1.3
VOTER_16649,Maharashtra,East,66,Other,No Schooling,Engineer,Low,Urban,Party B,Yes,4,4,Unemployment,No,Party D,No,22.35,154,Cloudy,1,3.4
VOTER_16650,Tamil Nadu,South,37,Other,Primary,Laborer,Low,Urban,Party E,Yes,1,3,Education,Yes,Party B,No,22.47,160,Cloudy,2,4.0
VOTER_16651,Tamil Nadu,North,46,Female,Graduate,Doctor,Low,Rural,Party D,No,4,2,Healthcare,No,Party E,No,9.14,25,Rainy,4,9.2
VOTER_16652,Rajasthan,North,34,Other,No Schooling,Laborer,Middle,Urban,Party E,Yes,5,3,Women Safety,Yes,Party B,No,6.7,79,Sunny,3,3.6
VOTER_16653,Rajasthan,West,39,Female,No Schooling,Retired,Upper Middle,Rural,Party B,Yes,2,2,Education,Yes,Party B,No,3.45,148,Sunny,2,2.3
VOTER_16654,West Bengal,Central,23,Male,Secondary,Laborer,Upper Middle,Urban,Party A,No,1,5,Corruption,Yes,Party C,No,12.65,96,Rainy,4,1.5
VOTER_16655,Gujarat,Central,79,Other,Primary,Unemployed,Upper Middle,Urban,Party D,Yes,2,1,Corruption,Yes,Party B,Yes,16.63,5,Sunny,3,2.0
VOTER_16656,Bihar,West,48,Male,Primary,Homemaker,Low,Rural,Party E,Yes,2,4,Corruption,Yes,Party A,No,14.74,84,Rainy,5,7.5
VOTER_16657,Gujarat,West,79,Other,Higher Secondary,Unemployed,Middle,Rural,Party D,No,2,4,Infrastructure,Yes,Party E,Yes,4.12,82,Rainy,1,7.2
VOTER_16658,Gujarat,South,29,Other,No Schooling,Student,High,Rural,Party B,No,3,2,Healthcare,No,Party B,No,9.69,106,Rainy,4,7.6
VOTER_16659,Bihar,West,29,Other,No Schooling,Farmer,High,Rural,Party C,No,4,1,Crime,No,Party A,Yes,20.09,151,Rainy,2,6.1
VOTER_16660,Bihar,West,80,Other,Post Graduate,Farmer,High,Rural,Party E,Yes,2,1,Healthcare,No,Party C,No,1.79,75,Rainy,2,10.0
VOTER_16661,Uttar Pradesh,West,33,Other,Post Graduate,Teacher,Middle,Rural,Party E,Yes,5,5,Healthcare,Yes,Party B,Yes,4.6,71,Cloudy,3,3.7
VOTER_16662,Rajasthan,East,42,Male,Graduate,Farmer,High,Rural,Party A,Yes,1,3,Crime,Yes,Party C,No,16.26,101,Cloudy,5,5.3
VOTER_16663,Karnataka,South,39,Other,Secondary,Doctor,Middle,Urban,Party E,No,2,4,Healthcare,Yes,Party B,Yes,0.74,122,Sunny,1,5.2
VOTER_16664,Rajasthan,East,35,Female,No Schooling,Farmer,Upper Middle,Rural,Party E,No,2,2,Unemployment,Yes,Party C,Yes,9.14,54,Cloudy,5,1.2
VOTER_16665,Rajasthan,South,62,Other,Graduate,Retired,Middle,Urban,Party E,No,1,1,Education,No,Party A,No,23.96,69,Rainy,4,7.1
VOTER_16666,Madhya Pradesh,North,29,Male,Primary,Farmer,High,Urban,Party B,Yes,5,4,Corruption,No,Party A,Yes,9.72,140,Cloudy,2,7.1
VOTER_16667,Rajasthan,Central,66,Male,Secondary,Engineer,Upper Middle,Urban,Party D,No,2,4,Infrastructure,Yes,Party A,Yes,22.42,173,Rainy,4,7.1
VOTER_16668,Andhra Pradesh,Central,50,Female,No Schooling,Laborer,Middle,Rural,Party A,Yes,2,4,Unemployment,No,Party C,Yes,10.78,156,Rainy,1,1.3
VOTER_16669,West Bengal,North,80,Female,No Schooling,Homemaker,Upper Middle,Urban,Party B,No,5,1,Healthcare,No,Party A,Yes,14.47,76,Cloudy,2,4.4
VOTER_16670,Uttar Pradesh,West,35,Other,Post Graduate,Farmer,Middle,Urban,Party E,No,2,5,Crime,No,Party B,No,13.27,151,Sunny,2,8.9
VOTER_16671,Andhra Pradesh,North,71,Female,Secondary,Teacher,High,Rural,Party C,No,5,4,Education,No,Party A,No,11.44,156,Sunny,5,2.8
VOTER_16672,West Bengal,South,44,Male,Post Graduate,Unemployed,High,Rural,Party E,Yes,2,1,Unemployment,No,Party D,Yes,19.58,61,Cloudy,5,7.4
